OBJT_ID,POLICE,POLCSTTN,FCLTY_TY,FCLTY_CD,FCLTY_NM,ADRES,RN_ADRES,TELNO,CTPRVN_CD,SGG_CD,X,Y
1325,강원청,화천,파출소,510030,간동파출소,null,강원도 화천군 간동면 파로호로 1144 간동파출소,033-442-5112,51,51790,14228050.3693,4587128.57492
1326,강원청,화천,파출소,510030,상서파출소,null,강원도 화천군 상서면 다파로 1625 상서파출소,033-441-6112,51,51790,14210554.3518,4601629.49753
1327,강원청,화천,파출소,510030,하리파출소,null,강원도 화천군 화천읍 중앙로6길 40 하리파출소,033-442-3112,51,51790,14216053.3231,4593954.87648
1328,강원청,화천,파출소,510030,하남파출소,null,강원도 화천군 하남면 원천새싹길 8 하남파출소,033-441-2112,51,51790,14211862.7788,4587727.65441
1329,강원청,화천,파출소,510030,사내파출소,null,강원도 화천군 사내면 포화로 1156 사내파출소,033-441-4112,51,51790,14195746.9559,4589319.57189
1330,강원청,양구,파출소,510030,상리파출소,null,강원도 양구군 양구읍 택지길 74-45,033-481-3112,51,51800,14247357.722,4594305.40427
1331,강원청,양구,파출소,510030,국토정중앙파출소,null,강원도 양구군 국토정중앙면 삼팔선로 10-3,033-482-4113,51,51800,14252697.9518,4594705.06403
1332,강원청,양구,파출소,510030,동면파출소,null,강원도 양구군 동면 금강산로 1685,033-482-7112,51,51800,14253761.5538,4607942.8634
1333,강원청,양구,파출소,510030,방산파출소,null,강원도 양구군 방산면 평화로 5192,033-481-5112,51,51800,14243581.6424,4608805.46149
1334,강원청,양구,파출소,510030,해안파출소,null,강원도 양구군 해안면 펀치볼로 1313,033-481-0712,51,51800,14264189.9303,4619856.16414
1335,충북청,청주흥덕,지구대,510020,복대지구대,null,충청북도 청주시 흥덕구  진재로 16 복대지구대,043-270-3702,43,43113,14185453.4652,4388006.04488
1336,충북청,청주흥덕,지구대,510020,강서지구대,null,충청북도 청주시 흥덕구  가로수로 1158,043-270-3703,43,43113,14184924.4082,4387176.56224
1337,충북청,청주흥덕,지구대,510020,봉명지구대,null,충청북도 청주시 흥덕구 송절로 64번길 13,043-270-3705,43,43113,14188382.192,4391565.3474
1338,충북청,청주흥덕,파출소,510030,옥산파출소,null,충청북도 청주시 흥덕구 옥산면 청주역로 662 옥산파출소,043-270-3708,43,43113,14179142.2401,4392661.83314
1339,충북청,청주흥덕,파출소,510030,오송파출소,null,충청북도 청주시 흥덕구 오송읍 가로수로 197,043-270-3707,43,43113,14173943.208,4384996.29718
1340,충북청,청주흥덕,파출소,510030,강내파출소,null,충청북도 청주시 흥덕구 강내면 가로수로 566 강내파출소,043-270-3704,43,43113,14177964.2684,4386812.45802
1341,충북청,청주흥덕,파출소,510030,남이파출소,null,충청북도 청주시 서원구 남이면 청남로 1205 남이파출소,043-270-3709,43,43112,14185829.0906,4377878.07628
1342,충북청,청주흥덕,파출소,510030,현도파출소,null,충청북도 청주시 서원구 현도면 청남로 358 현도파출소,043-270-3710,43,43112,14184794.7433,4367809.82763
1343,충북청,청주상당,지구대,510020,용암지구대,null,충청북도 청주시 상당구  용암북로160번길 7 용암지구대,043-280-1701,43,43111,14194901.7627,4386633.07363
1344,충북청,청주상당,지구대,510020,분평지구대,null,충청북도 청주시 서원구  분평로 37 분평지구대,043-280-1703,43,43112,14192058.0618,4384715.95832
1345,충북청,청주상당,지구대,510020,성안지구대,null,충청북도 청주시 상당구  상당로 94 성안지구대,043-280-1711,43,43111,14192230.6292,4388566.86089
1346,충북청,청주상당,파출소,510030,미원파출소,null,충청북도 청주시 상당구 미원면 미원시내2길 43,043-280-1708,43,43111,14210499.3043,4388283.37649
1347,충북청,청주상당,파출소,510030,남일파출소,null,충청북도 청주시 상당구 남일면 단재로 657,043-280-1706,43,43111,14194557.073,4379732.32567
1348,충북청,청주상당,파출소,510030,문의파출소,null,충청북도 청주시 상당구 문의면 문의시내로 1,043-280-1707,43,43111,14192964.1468,4371528.70915
1349,충북청,청주상당,파출소,510030,가덕파출소,null,충청북도 청주시 상당구  남일면 보청대로 4761,043-280-1705,43,43111,14197843.2244,4378147.21802
1350,충북청,청주청원,지구대,510020,내덕지구대,null,충청북도 청주시 청원구  중앙로 202 내덕지구대,043-251-1701,43,43114,14191904.5077,4391142.10651
1351,충북청,청주청원,지구대,510020,사창지구대,null,충청북도 청주시 서원구  1순환로 690 사창지구대,043-251-1703,43,43112,14188875.6602,4387934.63232
1352,충북청,청주청원,지구대,510020,율량지구대,null,충청북도 청주시 청원구  율량로3번길 41 율량지구대,043-251-1705,43,43114,14191640.2018,4393538.18121
1353,충북청,청주청원,지구대,510020,서오창지구대,null,충청북도 청주시 청원구 오창읍 양청리 753,043-251-1715,43,43114,14184852.7519,4399393.50562
1354,충북청,청주청원,지구대,510020,오창지구대,null,충청북도 청주시 청원구 오창읍 2산단로 113 오창지구대,043-251-1707,43,43114,14187584.7882,4401891.55214
1355,충북청,청주청원,파출소,510030,내수파출소,null,충청북도 청주시 청원구 내수읍 청암로 100-6 내수파출소,043-251-1709,43,43114,14197716.7321,4400788.65968
1356,충북청,충주,지구대,510020,연수지구대,null,충청북도 충주시  연수서편2길 8,043-852-1113,43,43130,14241150.191,4437660.18722
1357,충북청,충주,지구대,510020,중앙지구대,null,충청북도 충주시  중앙로 109 중앙지구대,043-843-0021,43,43130,14241728.3399,4435215.57663
1358,충북청,충주,지구대,510020,서충주지구대,null,충청북도 충주시 대소원면 대소원로 134,043-846-0112,43,43130,14228813.5869,4435608.26048
1359,충북청,충주,지구대,510020,호암지구대,null,충청북도 충주시  중원대로 3394 호암지구대,043-843-0024,43,43130,14240382.0308,4434933.31362
1360,충북청,충주,지구대,510020,엄정지구대,null,충청북도 충주시 엄정면 내창로 179,043-852-7112,43,43130,14239336.0506,4451126.97597
1361,충북청,충주,파출소,510030,앙성파출소,null,충청북도 충주시 앙성면 가곡로 1029,043-855-7112,43,43130,14221440.0955,4454184.39801
1362,충북청,충주,파출소,510030,금가파출소,null,충청북도 충주시 금가면 강수로 351,043-853-6112,43,43130,14240781.8348,4445139.08729
1363,충북청,충주,파출소,510030,수안보파출소,null,충청북도 충주시 수안보면 온천중앙길 6,043-846-0030,43,43130,14247781.4485,4417912.74918
1364,충북청,충주,파출소,510030,중앙탑파출소,null,충청북도 충주시 중앙탑면 중앙탑길 251,043-855-3212,43,43130,14232948.2711,4443189.81789
1365,충북청,제천,지구대,510020,청전지구대,null,충청북도 제천시  용두천로 318,043-641-8730,43,43150,14273173.9587,4460483.39484
1366,충북청,제천,지구대,510020,중앙지구대,null,충청북도 제천시  독순로 77,043-641-8720,43,43150,14272462.6606,4458470.15986
1367,충북청,제천,지구대,510020,강저지구대,null,충청북도 제천시  청풍호로 79,043-641-8710,43,43150,14271410.7804,4456411.45873
1368,충북청,제천,파출소,510030,청풍파출소,null,충청북도 제천시 청풍면 청풍호로 2119,043-641-8760,43,43150,14267559.5602,4439172.59211
1369,충북청,제천,파출소,510030,덕산파출소,null,충청북도 제천시 덕산면 약초로 85,043-641-8770,43,43150,14267333.8154,4426535.19629
1370,충북청,제천,파출소,510030,용두파출소,null,충청북도 제천시  용두대로 33,043-641-8740,43,43150,14271046.5987,4457792.483
1371,충북청,제천,파출소,510030,봉양파출소,null,충청북도 제천시 봉양읍 북부로 1455,043-641-8750,43,43150,14263478.4095,4457404.30912
1372,충북청,음성,지구대,510020,설성지구대,null,충청북도 음성군 음성읍 중앙로 181,043-872-1517,43,43770,14214569.3341,4430785.96668
1373,충북청,음성,지구대,510020,금왕지구대,null,충청북도 음성군 금왕읍 금석로 73,043-878-2112,43,43770,14204080.0881,4437955.98617
1374,충북청,음성,파출소,510030,대소파출소,null,충청북도 음성군 대소면 오산로 43,043-881-7112,43,43770,14191538.6228,4434596.42753
1375,충북청,음성,파출소,510030,감곡파출소,null,충청북도 음성군 감곡면 장감로 127,043-881-2113,43,43770,14208427.1253,4455707.30497
1376,충북청,음성,파출소,510030,삼성파출소,null,충청북도 음성군 삼성면 덕정로 111,043-878-5112,43,43770,14193677.7492,4442059.6684
1377,충북청,음성,파출소,510030,맹동파출소,null,충청북도 음성군 맹동면 덕금로 408,043-878-9112,43,43770,14200477.0547,4428903.51578
1378,충북청,음성,파출소,510030,혁신파출소,null,충청북도 음성군 맹동면 장성로 115,043-883-9112,43,43770,14198411.2655,4425807.24315
1379,충북청,영동,지구대,510020,중앙지구대,null,충청북도 영동군 영동읍 계산로 63,043-745-3112,43,43740,14224804.293,4324383.69123
1380,충북청,영동,파출소,510030,황간파출소,null,충청북도 영동군 황간면 영동황간로 1661,043-742-4112,43,43740,14238811.6245,4331624.48564
1381,충북청,영동,파출소,510030,상촌파출소,null,충청북도 영동군 상촌면 민주지산로 3027,043-743-4112,43,43740,14239376.7156,4321254.95584
1382,충북청,영동,파출소,510030,학산파출소,null,충청북도 영동군 학산면 서산로 72,043-743-6112,43,43740,14213690.1996,4314271.80254
1383,충북청,영동,파출소,510030,양강파출소,null,충청북도 영동군 양강면 학산영동로 835,043-742-1112,43,43740,14220857.2601,4320872.26097
1384,충북청,영동,파출소,510030,용산파출소,null,충청북도 영동군 용산면 용산로 400,043-742-9112,43,43740,14230215.3219,4337503.49437
1385,충북청,괴산,지구대,510020,괴산지구대,null,충청북도 괴산군 괴산읍 읍내로 246,043-834-3112,43,43760,14225818.9256,4412003.50455
1386,충북청,괴산,지구대,510020,증평지구대,null,충청북도 증평군 증평읍 중앙로 232,043-836-2112,43,43745,14202573.9911,4409274.06039
1387,충북청,괴산,파출소,510030,칠성파출소,null,충청북도 괴산군 칠성면 도정로 53,043-832-5112,43,43760,14233648.2814,4409569.68176
1388,충북청,괴산,파출소,510030,청안파출소,null,충청북도 괴산군 청안면 청안읍내로 22,043-836-9112,43,43760,14208728.7455,4407361.51836
1389,충북청,괴산,파출소,510030,청천파출소,null,충청북도 괴산군 청천면 괴산로 1357,043-832-4112,43,43760,14219453.2096,4391863.04561
1390,충북청,괴산,파출소,510030,불정파출소,null,충청북도 괴산군 불정면 목도로 24,043-833-7112,43,43760,14232735.0052,4421309.62715
1391,충북청,괴산,파출소,510030,연풍파출소,null,충청북도 괴산군 연풍면 향교로 43,043-833-5112,43,43760,14248664.2009,4406454.46341
1392,충북청,단양,지구대,510020,중앙지구대,null,충청북도 단양군 단양읍 삼봉로 259,043-641-9710,43,43800,14289841.6702,4436344.10463
1393,충북청,단양,파출소,510030,영춘파출소,null,충청북도 단양군 영춘면 온달평강로 67,043-641-9750,43,43800,14302686.9264,4450195.4814
1394,충북청,단양,파출소,510030,대강파출소,null,충청북도 단양군 대강면 대강로 68,043-641-9730,43,43800,14288185.0803,4428256.21753
1395,충북청,단양,파출소,510030,가곡파출소,null,충청북도 단양군 가곡면 남한강로 530,043-641-9740,43,43800,14291700.8282,4442831.01482
1396,충북청,단양,파출소,510030,매포파출소,null,충청북도 단양군 매포읍 평동로 114,043-641-9720,43,43800,14282374.7929,4443651.36316
1397,충북청,보은,지구대,510020,읍내지구대,null,충청북도 보은군 보은읍 뱃들4길 11-6,043-542-1112,43,43720,14218169.0057,4368066.54585
1398,충북청,보은,파출소,510030,속리산파출소,null,충청북도 보은군 속리산면 법주사로 276,043-543-3112,43,43720,14229261.8705,4374062.90902
1399,충북청,보은,파출소,510030,내북파출소,null,충청북도 보은군 내북면 남부로 6277,043-542-0112,43,43720,14211521.9742,4380572.3488
1400,충북청,보은,파출소,510030,회인파출소,null,충청북도 보은군 회인면 회인로 88,043-542-9112,43,43720,14204013.519,4369023.50919
1401,충북청,보은,파출소,510030,삼승파출소,null,충청북도 보은군 삼승면 원남로 56-1,043-542-7112,43,43720,14219014.8334,4355618.66464
1402,충북청,보은,파출소,510030,마로파출소,null,충청북도 보은군 마로면 관기송현로 54,043-542-3112,43,43720,14228305.0572,4360846.95272
1403,충북청,옥천,지구대,510020,중앙지구대,null,충청북도 옥천군 옥천읍 지용로 21 중앙지구대,043-733-4112,43,43730,14201938.2566,4343676.70057
1404,충북청,옥천,파출소,510030,청산파출소,null,충청북도 옥천군 청산면 지전길 48,043-732-8112,43,43730,14225724.5267,4348326.12104
1405,충북청,옥천,파출소,510030,청성파출소,null,충청북도 옥천군 청성면 산계길 97,043-732-9112,43,43730,14222239.67,4346295.3435
1406,충북청,옥천,파출소,510030,이원파출소,null,충청북도 옥천군 이원면 신흥1길 18,043-732-2112,43,43730,14206536.1078,4334486.20971
1407,충북청,옥천,파출소,510030,군북파출소,null,충청북도 옥천군 군북면 옥천로 1114,043-732-5112,43,43730,14197022.1096,4346206.71446
1408,충북청,옥천,파출소,510030,안내파출소,null,충청북도 옥천군 안내면 안내보은로 114,043-730-9726,43,43730,14212082.1005,4355375.18852
1409,충북청,옥천,파출소,510030,동이파출소,null,충청북도 옥천군 동이면 평산길 34,043-732-3112,43,43730,14206273.7389,4339784.73692
1410,충북청,진천,지구대,510020,상산지구대,null,충청북도 진천군 진천읍 남산3길 10,043-532-3112,43,43750,14186501.0596,4418680.53409
1411,충북청,진천,지구대,510020,덕산지구대,null,충청북도 진천군 덕산읍 덕금로 803,043-536-4112,43,43750,14193993.3956,4426945.74216
1412,충북청,진천,파출소,510030,이월파출소,null,충청북도 진천군 이월면 진광로 803,043-537-8112,43,43750,14185324.7465,4429648.99159
1413,충북청,진천,파출소,510030,광혜원파출소,null,충청북도 진천군 광혜원면 중리3길 18,043-535-3112,43,43750,14186916.3481,4437665.7062
1414,충북청,진천,파출소,510030,초평파출소,null,충청북도 진천군 초평면 초동로 9,043-532-6112,43,43750,14195845.0395,4417609.45387
1415,충남청,천안서북,지구대,510020,쌍용지구대,null,충청남도 천안시 서북구 쌍용12길 3,041-536-1139,44,44133,14150845.7384,4411748.09211
1416,충남청,천안서북,지구대,510020,두정지구대,null,충청남도 천안시 서북구  오성9길 40,041-536-1141,44,44133,14152266.6649,4415883.88302
1417,충남청,천안서북,지구대,510020,성정지구대,null,충청남도 천안시 서북구  천안천4길 48,041-536-1143,44,44133,14153700.2373,4412700.02153
1418,충남청,천안서북,지구대,510020,불당지구대,null,충청남도 천안시 서북구 불당23로 66,041-536-1145,44,44133,14149595.9545,4413742.49073
1419,충남청,천안서북,파출소,510030,직산파출소,null,충청남도 서북구 직산읍 삼은2길 27,041-536-1144,44,44133,14154021.6389,4422169.58931
1420,충남청,천안서북,파출소,510030,성거파출소,null,충청남도 천안시 서북구 성거읍 성거길 80,041-536-1142,44,44133,14159967.4467,4421332.1144
1421,충남청,천안서북,파출소,510030,성환파출소,null,충청남도 천안시 서북구 성환읍 성환11길 5,041-536-1140,44,44133,14151883.6702,4427547.87603
1422,충남청,천안서북,파출소,510030,입장파출소,null,충청남도 천안시 서북구 입장면 망향로 1088,041-536-1146,44,44133,14162838.9998,4426163.49389
1423,충남청,천안동남,파출소,510030,목천북면파출소,null,충청남도 천안시 동남구 목천읍 서리1길 50,041-590-2688,44,44131,14163821.7171,4409284.52682
1424,충남청,천안동남,파출소,510030,수신성남파출소,null,충청남도 천안시 동남구 수신면 수신로 433,041-590--2692,44,44131,14168879.6963,4401704.49713
1425,충남청,천안동남,파출소,510030,병천동면파출소,null,충청남도 천안시 병천면 충절로 1729,041-590-2689,44,44131,14170697.7439,4406188.85956
1426,충남청,천안동남,파출소,510030,광덕풍세파출소,null,충청남도 천안시 광덕면 신흥리4길 46,041-590-2690,44,44131,14150009.5732,4397210.57918
1427,충남청,천안동남,파출소,510030,신방파출소,null,충청남도 천안시 동남구 통정4로 38,041-590-2678,44,44131,14152431.529,4407849.37444
1428,충남청,천안동남,파출소,510030,문성파출소,null,충청남도 천안시 동남구 옛시청길 21,041-590-2676,44,44131,14154223.3164,4412238.61009
1429,충남청,천안동남,파출소,510030,신안파출소,null,충청남도 천안시 동남구 신부동 431-6,041-590-2674,44,44131,14155364.2967,4414722.31465
1430,충남청,천안동남,지구대,510020,남산지구대,null,충청남도 천안시 동남구 충무로 437-1,041-590-2673,44,44131,14154707.4338,4411097.80586
1431,충남청,천안동남,파출소,510030,원성파출소,null,충청남도 천안시 동남구 충절로 161,041-590-2677,44,44131,14155294.132,4411904.82016
1432,충남청,천안동남,지구대,510020,일봉지구대,null,충청남도 천안시 동남구 차돌로 44,041-590-2672,44,44131,14152664.6766,4411320.00396
1433,충남청,천안동남,파출소,510030,청수파출소,null,충청남도 천안시 동남구 청수 14로 103,041-590-2686,44,44131,14155056.9881,4409359.65464
1434,충남청,서산,지구대,510020,대산지구대,null,충청남도 서산시 대산읍 충의로 1932,041-689-9805,44,44210,14074639.9883,4430390.16052
1435,충남청,서산,지구대,510020,서부지구대,null,충청남도 서산시  호수공원11로 31,041-669-2112,44,44210,14076098.8303,4407677.01571
1436,충남청,서산,파출소,510030,동부파출소,null,충청남도 서산시  홍천로 20,041-664-4112,44,44210,14079835.6029,4409822.55379
1437,충남청,서산,파출소,510030,해미파출소,null,충청남도 서산시 해미면 남문2로 183,041-688-0112,44,44210,14087558.4928,4398632.92769
1438,충남청,서산,파출소,510030,성연파출소,null,충청남도 서산시 성연면 성연로 202,041-662-8112,44,44210,14077576.3961,4416474.49976
1439,충남청,서산,파출소,510030,부석파출소,null,충청남도 서산시 부석면 취평2길 36,041-662-4112,44,44210,14070005.7691,4399510.52989
1440,충남청,서산,파출소,510030,팔봉파출소,null,충청남도 서산시 팔봉면 팔봉1로 409,041-662-6112,44,44210,14065107.0213,4413065.02431
1441,충남청,아산,지구대,510020,온천지구대,null,충청남도 아산시  삼동로16번길 7-11,041-538-0834,44,44200,14138847.8461,4408808.0439
1442,충남청,아산,지구대,510020,온양지구대,null,충청남도 아산시  시민로258번길 3-1,041-538-0844,44,44200,14137033.0045,4407522.83749
1443,충남청,아산,지구대,510020,충무지구대,null,충청남도 아산시  시민로 370-12,041-538-0842,44,44200,14137698.0716,4408680.81305
1444,충남청,아산,파출소,510030,신창파출소,null,충청남도 아산시 신창면 서북부로 610,041-538-0848,44,44200,14130198.2215,4411917.87515
1445,충남청,아산,파출소,510030,탕정파출소,null,충청남도 아산시 탕정로23번길 7,041-538-0847,44,44200,14142832.8612,4411153.53916
1446,충남청,아산,파출소,510030,인주파출소,null,충청남도 아산시 인주면 공세길 54 공세리 282-2,041-538-0851,44,44200,14127956.503,4422500.75111
1447,충남청,아산,파출소,510030,도고선장파출소,null,충청남도 아산시 도고면 아산만로198번길 10,041-538-0853,44,44200,14122990.4069,4405869.02928
1448,충남청,아산,파출소,510030,음봉파출소,null,충청남도 아산시 음봉면 음봉면로 19,041-538-0850,44,44200,14138964.4199,4418091.89543
1449,충남청,아산,파출소,510030,둔포파출소,null,충청남도 아산시 둔포면 둔포면로 37,041-538-0849,44,44200,14141795.8423,4429367.8375
1450,충남청,아산,파출소,510030,영인파출소,null,충청남도 아산시 영인면 아산리길 23,041-538-0852,44,44200,14132454.0553,4418982.59392
1451,충남청,아산,파출소,510030,배방파출소,null,충청남도 아산시 배방읍 모산로 151,041-538-0846,44,44200,14144171.2889,4407844.94105
1452,충남청,아산,파출소,510030,장재파출소,null,충청남도 아산시 배방읍 용연로 92,041-538-0843,44,44200,14147659.051,4409706.22246
1453,충남청,논산,지구대,510020,계룡지구대,null,충청남도 계룡시 엄사면 계백로 3120,042-841-8112,44,44250,14164602.2226,4339487.29246
1454,충남청,논산,지구대,510020,논산지구대,null,충청남도 논산시  해월로 157,041-732-0112,44,44230,14146959.3746,4328832.91257
1455,충남청,논산,지구대,510020,강경지구대,null,충청남도 논산시 강경읍 대흥로 1-2,041-746-3305,44,44230,14139242.1731,4321864.92448
1456,충남청,논산,지구대,510020,연무지구대,null,충청남도 논산시 연무읍 안심로61번길 4,041-746-3302,44,44230,14148540.5789,4318083.27102
1457,충남청,논산,파출소,510030,상월파출소,null,충청남도 논산시 상월면 백일헌로 1035,041-732-4112,44,44230,14153329.6324,4341192.59651
1458,충남청,논산,파출소,510030,양촌파출소,null,충청남도 논산시 양촌면 황산벌로 428,041-741-2112,44,44230,14164174.4329,4319398.94322
1459,충남청,논산,파출소,510030,연산파출소,null,충청남도 논산시 연산면 선비로275번길 28,041-735-0112,44,44230,14159870.4429,4329931.12426
1460,충남청,공주,지구대,510020,신관지구대,null,충청남도 공주시  한적2길 25,041-850-7303,44,44150,14153152.4563,4366376.49442
1461,충남청,공주,지구대,510020,금학지구대,null,충청남도 공주시  우금티로 535,041-850-7301,44,44150,14150934.46,4361663.81335
1462,충남청,공주,파출소,510030,유구파출소,null,충청남도 공주시 유구읍 중앙1길 115,041-850-7317,44,44150,14132097.2763,4377235.01847
1463,충남청,공주,파출소,510030,탄천이인파출소,null,충청남도 공주시 이인면 은행길 34,041-850-7305,44,44150,14144447.6729,4350664.81395
1464,충남청,공주,파출소,510030,반포파출소,null,충청남도 공주시 반포면 반포초교길 15,041-850-7308,44,44150,14165535.5586,4355212.34404
1465,충남청,공주,파출소,510030,정안파출소,null,충청남도 공주시 정안면 정안중앙길 169,041-850-7312,44,44150,14151024.5175,4384829.0776
1466,충남청,공주,파출소,510030,계룡파출소,null,충청남도 공주시 계룡면 영규대사로 495,041-850-7307,44,44150,14153376.1751,4350378.15512
1467,충남청,공주,파출소,510030,우성사곡파출소,null,충청남도 공주시 우성면 동대리길 75,041-850-7313,44,44150,14143375.8777,4365524.62634
1468,충남청,보령,지구대,510020,해수욕장지구대,null,충청남도 보령시  머드로 70,041-933-7112,44,44180,14083558.2492,4343595.48392
1469,충남청,보령,지구대,510020,동대지구대,null,충청남도 보령시  신설1길 53,041-931-0112,44,44180,14093677.1018,4348993.07454
1470,충남청,보령,파출소,510030,미산파출소,null,충청남도 보령시 미산면 만수로 1129,041-933-4112,44,44180,14101566.47,4341022.3288
1471,충남청,보령,파출소,510030,천북파출소,null,충청남도 보령시 천북면 하궁길 8,041-641-9112,44,44180,14084987.725,4366946.53461
1472,충남청,보령,파출소,510030,주포파출소,null,충청남도 보령시 주포면 보령읍성길 80-32,041-932-7112,44,44180,14091770.9559,4357948.279
1473,충남청,보령,파출소,510030,대천파출소,null,충청남도 보령시  구시1길 38,041-936-0112,44,44180,14092164.359,4348805.39294
1474,충남청,보령,파출소,510030,웅천파출소,null,충청남도 보령시 웅천읍 충서로 928길,041-933-2112,44,44180,14092866.284,4332818.31723
1475,충남청,보령,파출소,510030,오천파출소,null,충청남도 보령시 오천면 소성안길 50,041-932-4112,44,44180,14084408.0176,4361142.7467
1476,충남청,당진,지구대,510020,중앙지구대,null,충청남도 당진시 당진중앙2로157,041-360-4301,44,44270,14096686.9693,4424577.88702
1477,충남청,당진,파출소,510030,신평파출소,null,충청남도 당진시 신평면 신평로840,041-360-4304,44,44270,14112290.4331,4423167.90732
1478,충남청,당진,파출소,510030,면천파출소,null,충청남도 당진시 면천면 면천서문1길 82,041-360-4308,44,44270,14100543.8001,4413515.15277
1479,충남청,당진,파출소,510030,합덕파출소,null,충청남도 당진시 합덕읍 합우로168,041-360-4302,44,44270,14112522.0556,4412367.96901
1480,충남청,당진,지구대,510020,석문지구대,null,충청남도 당진시 석문면 통정3길 13,041-360-4303,44,44270,14092198.0888,4436494.98079
1481,충남청,당진,지구대,510020,송악지구대,null,충청남도 당진시 송악로 660 송악파출소,041-360-4320,44,44270,14109044.9356,4430498.68228
1482,충남청,당진,파출소,510030,송산파출소,null,충청남도 당진시 송산면 상거중앙길 59,041-360-4306,44,44270,14101897.5453,4429739.05326
1483,충남청,당진,파출소,510030,기지시파출소,null,충청남도 당진시 송악읍 기지시1길 42,041-360-4305,44,44270,14103160.1977,4425854.45021
1484,충남청,당진,파출소,510030,순성파출소,null,충청남도 당진시 순성면 순성로 507-3,041-360-4312,44,44270,14105773.9794,4417328.04785
1485,충남청,홍성,지구대,510020,오관지구대,null,충청남도 홍성군 홍성읍 내포로 14,041-632-2038,44,44800,14100380.6948,4383557.16829
1486,충남청,홍성,지구대,510020,내포지구대,null,충청남도 홍성군 홍북읍 홍학로 56,041-632-9112,44,44800,14101124.7208,4390247.18227
1487,충남청,홍성,지구대,510020,광천지구대,null,충청남도 홍성군 광천읍 광천로 341-2,041-641-0112,44,44800,14095757.5295,4370192.27761
1488,충남청,홍성,파출소,510030,서부결성파출소,null,충청남도 홍성군 서부면 서부로 514,041-632-8112,44,44800,14083423.7195,4380611.1079
1489,충남청,홍성,파출소,510030,홍동장곡파출소,null,충청남도 홍성군 홍동면 홍장남로 711,041-633-3112,44,44800,14102787.1884,4377861.48728
1490,충남청,홍성,파출소,510030,갈산파출소,null,충청남도 홍성군 갈산면 갈산로 95,041-633-2112,44,44800,14087503.1002,4384188.26445
1491,충남청,홍성,파출소,510030,금마파출소,null,충청남도 홍성군 금마면 금북로 32,041-633-7112,44,44800,14105608.8035,4386434.42694
1492,충남청,예산,지구대,510020,예산지구대,null,충청남도 예산군 예산읍 아리랑로 22,041-334-2118,44,44810,14118861.8564,4395440.15277
1493,충남청,예산,지구대,510020,삽교지구대,null,충청남도 예산군 삽교읍 삽교로1길 28,041-338-0112,44,44810,14108422.1699,4395786.42117
1494,충남청,예산,지구대,510020,덕산지구대,null,충청남도 예산군 덕산면 덕산온천로 427,041-337-0112,44,44810,14100571.0733,4397965.48788
1495,충남청,예산,파출소,510030,대술신양파출소,null,충청남도 예산군 대술면 대술로 145-1,041-333-5112,44,44810,14125596.3739,4391448.03552
1496,충남청,예산,파출소,510030,광시대흥파출소,null,충청남도 예산군 광시면 예당로 157,041-332-1112,44,44810,14112532.6643,4376375.87133
1497,충남청,예산,파출소,510030,신례원신암파출소,null,충청남도 예산군 예산읍 신례원로 181번길,041-334-2179,44,44810,14120127.4922,4400922.33796
1498,충남청,부여,지구대,510020,백강지구대,null,충청남도 부여군 부여읍 사비로 93,041-835-1132,44,44760,14127591.1858,4339349.30996
1499,충남청,부여,파출소,510030,외내산파출소,null,충청남도 부여군 외산면 외산로 69,041-836-5112,44,44760,14104544.1996,4342058.603
1500,충남청,부여,파출소,510030,임천파출소,null,충청남도 부여군 임천면 성흥로 117,041-833-2112,44,44760,14125727.909,4326573.07337
1501,충남청,부여,파출소,510030,세도파출소,null,충청남도 부여군 세도면 세도중앙로 30,041-833-0112,44,44760,14131566.5718,4324099.05408
1502,충남청,부여,파출소,510030,홍산파출소,null,충청남도 부여군 홍산면 홍산로 70,041-836-1112,44,44760,14110898.1491,4330320.41808
1503,충남청,부여,파출소,510030,구룡파출소,null,충청남도 부여군 구룡면 흥수로 158,041-832-2112,44,44760,14116367.6319,4334992.34935
1504,충남청,부여,파출소,510030,석성파출소,null,충청남도 부여군 석성면 왕릉로 695,041-836-9112,44,44760,14137773.4126,4335548.6914
1505,충남청,부여,파출소,510030,규암파출소,null,충청남도 부여군 규암면 수북로 73,041-836-3112,44,44760,14125281.7739,4338567.55756
1506,충남청,부여,파출소,510030,은산파출소,null,충청남도 부여군 은산면 충절로 2792,041-832-6112,44,44760,14121318.377,4343181.25954
1507,충남청,서천,지구대,510020,금강지구대,null,충청남도 서천군 장항읍 장항로 134,041-955-5302,44,44770,14103322.8578,4302149.6619
1508,충남청,서천,지구대,510020,서림지구대,null,충청남도 서천군 서천읍 서천로 69,041-952-1302,44,44770,14103273.6991,4311183.08098
1509,충남청,서천,파출소,510030,판교파출소,null,충청남도 서천군 판교면 대백제로1908,041-951-5112,44,44770,14103291.1094,4321787.77348
1510,충남청,서천,파출소,510030,한산파출소,null,충청남도 서천군 한산면 한마로61번길 3-4,041-951-0112,44,44770,14115596.0877,4312417.48311
1511,충남청,서천,파출소,510030,비인파출소,null,충청남도 서천군 비인면 비인로 193,041-952-5112,44,44770,14093167.4255,4320129.1189
1512,충남청,서천,파출소,510030,서면파출소,null,충청남도 서천군 서면 서인로 541,041-952-0112,44,44770,14084818.1965,4321556.79255
